pl_name,hostname,default_flag,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_massj,pl_massjerr1,pl_massjerr2,pl_massjlim,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,ttv_flag,pl_ratdor,pl_ratdorerr1,pl_ratdorerr2,pl_ratdorlim,pl_rvamp,pl_rvamperr1,pl_rvamperr2,pl_rvamplim,st_refname,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_age,st_ageerr1,st_ageerr2,st_agelim,st_dens,st_denserr1,st_denserr2,st_denslim,st_vsin,st_vsinerr1,st_vsinerr2,st_vsinlim,Mass_Ratio_q,Mass_Ratio_q_err1,Mass_Ratio_q_err2,a_over_Rs,a_over_Rs_err1,a_over_Rs_err2,Hill_Radius_AU,Hill_Radius_AU_err1,Hill_Radius_AU_err2,v_esc_over_v_orb,v_esc_over_v_orb_err1,v_esc_over_v_orb_err2,Safronov_Number,Safronov_Number_err1,Safronov_Number_err2,log_g_p_cgs,log_g_p_cgs_err1,log_g_p_cgs_err2,pl_type,GMM_cluster_final,first_gmm_max_probs,GMM_2nd_cluster,GMM_2nd_prob
WASP-178 b,WASP-178,1,1,1,Transit,2019,WASP-South,Published Confirmed,0,<a refstr=HELLIER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.490.1479H/abstract target=ref>Hellier et al. 2019</a>,3.3448285,1.2e-06,-1.20E-06,0,0.0558,0.001,-0.001,0,20.28829,1.00881,-1.00881,0,1.81,0.09,-0.09,0,1.66,0.12,-0.12,0,0.37,0.07,-0.07,0,0,,,0,2470,60,-60,0,85.7,0.6,-0.6,0,0,7.17,0.21,-0.21,0,139,9,-9,0,<a refstr=HELLIER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.490.1479H/abstract target=ref>Hellier et al. 2019</a>,A1 IV-V,9360,150,-150,0,1.67,0.07,-0.07,0,2.07,0.11,-0.11,0,0.21,0.16,-0.16,0,[Fe/H],4.31,0.04,-0.04,0,,,,,0.62,0.07,-0.07,0,8.2,0.6,-0.6,0,0.000765243,6.865720233105499e-05,-6.87E-05,7.185009024641532,0.3275397005650852,-0.327539701,0.003538834,0.000215934,-0.000207266,0.3142168474830087,0.031861711,-0.028965059,9.981904214296968e+74,9.981904214296968e+74,-9.98E+74,3.098937976665042,0.053394436,-0.053394436,UHJ,A1,0.999999999,B,7.635534173377087e-10
WASP-181 b,WASP-181,1,1,1,Transit,2019,SuperWASP,Published Confirmed,0,<a refstr=TURNER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.485.5790T/abstract target=ref>Turner et al. 2019</a>,4.5195064,3.4e-06,-3.40E-06,0,0.05427,0.00069,-0.00069,0,13.271456,0.795839,-0.661331,0,1.184,0.071,-0.059,0,0.299,0.034,-0.034,0,0.237,0.044,-0.044,0,,,,,1186,32,-26,0,88.38,0.76,-0.59,0,0,12.09,0.54,-0.54,0,35.7,3.9,-3.9,0,<a refstr=TURNER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.485.5790T/abstract target=ref>Turner et al. 2019</a>,G2,5839,70,-70,0,0.965,0.043,-0.043,0,1.04,0.04,-0.04,0,0.09,0.04,-0.04,0,[Fe/H],4.487,0.039,-0.039,0,2.5,1.7,-1.7,0,1.64,0.21,-0.21,0,3.3,0.9,-0.9,0,0.000274346,3.293276242844513e-05,-3.29E-05,12.09322403126236,0.5603754848099505,-0.560375485,0.002445039,0.000155369,-0.000155278,0.2294065257828261,0.025483007,-0.024868841,5.320666028404384e+74,5.320666028404384e+74,-5.32E+74,2.7231548219139836,0.065667639,-0.071776006,HJ,A1,0.9999389702902076,B,6.102970539471483e-05
WASP-182 b,WASP-182,1,1,1,Transit,2019,WASP-South,Published Confirmed,0,<a refstr=NIELSEN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.489.2478N/abstract target=ref>Nielsen et al. 2019</a>,3.3769848,2.4e-06,-2.40E-06,0,0.0451,0.0009,-0.0009,0,9.52765,0.33627,-0.33627,0,0.85,0.03,-0.03,0,0.148,0.011,-0.011,0,0.318,0.058,-0.058,0,0,,,0,1479,34,-34,0,83.88,0.33,-0.33,0,0,8.3,1.9,-1.4,0,19,1.2,-1.2,0,<a refstr=NIELSEN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.489.2478N/abstract target=ref>Nielsen et al. 2019</a>,G5,5638,100,-100,0,1.34,0.03,-0.03,0,1.076,0.064,-0.064,0,0.27,0.11,-0.11,0,[Fe/H],4.218,0.033,-0.033,0,5.952,2.684,-2.684,0,0.636,0.058,-0.058,0,1.4,1,-1,0,0.000131253,1.2494562140469108e-05,-1.25E-05,7.237379295845052,0.2170554300420914,-0.21705543,0.00158918,0.000105197,-0.00010025,0.1707207515121299,0.016892314,-0.015460445,2.9466400790875456e+74,2.9466400790875456e+74,-2.95E+74,2.705610902329728,0.044516358,-0.044516358,HJ,A1,0.9163831975719448,B,0.083616802
WASP-183 b,WASP-183,1,1,1,Transit,2019,SuperWASP,Published Confirmed,0,<a refstr=TURNER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.485.5790T/abstract target=ref>Turner et al. 2019</a>,4.1117771,5.1e-06,-5.10E-06,0,0.04632,0.00075,-0.00075,0,16.47723,10.53646,-3.69897,0,1.47,0.94,-0.33,0,0.502,0.047,-0.047,0,0.21,0.24,-0.16,0,,,,,1111,30,-30,0,85.37,0.61,-0.88,0,0,11.44,0.54,-0.54,0,74.8,6.6,-6.6,0,<a refstr=TURNER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.485.5790T/abstract target=ref>Turner et al. 2019</a>,G9,5313,72,-72,0,0.871,0.038,-0.038,0,0.784,0.038,-0.038,0,-0.31,0.04,-0.04,0,[Fe/H],4.452,0.043,-0.043,0,14.9,1.7,-1.7,0,1.68,0.24,-0.24,0,1,1,-1,0,0.000611011,6.441753681354273e-05,-6.44E-05,11.43562711866085,0.5321653649851841,-0.532165365,0.00272528,0.000175638,-0.000171174,0.2838587061894242,0.064494022,-0.079410377,8.146271906182136e+74,8.146271906182136e+74,-8.15E+74,2.760256086012023,0.19918376,-0.556910586,HJ,A1,0.9999999266975426,B,7.328168488252888e-08
WASP-184 b,WASP-184,1,1,1,Transit,2019,WASP-South,Published Confirmed,0,<a refstr=HELLIER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.490.1479H/abstract target=ref>Hellier et al. 2019</a>,5.1817,1e-05,-1.00E-05,0,0.0627,0.0012,-0.0012,0,14.90797,1.00881,-1.00881,0,1.33,0.09,-0.09,0,0.57,0.1,-0.1,0,0.32,0.09,-0.09,0,0,,,0,1480,50,-50,0,86.9,1.1,-1.1,0,0,8.19,0.42,-0.42,0,58,10,-10,0,<a refstr=HELLIER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.490.1479H/abstract target=ref>Hellier et al. 2019</a>,G0 V,6000,100,-100,0,1.65,0.09,-0.09,0,1.23,0.07,-0.07,0,0.12,0.08,-0.08,0,[Fe/H],4.09,0.05,-0.05,0,4.7,1.1,-1.1,0,0.38,0.07,-0.07,0,4.5,1.1,-1.1,0,0.000442213,8.156098374981814e-05,-8.16E-05,8.17133822,0.4723499,-0.4723499,0.003312106,0.000320513,-0.000321402,0.2953762726146204,0.049394766,-0.045310978,8.820753293739923e+74,8.820753293739923e+74,-8.82E+74,2.9023586121016756,0.096228494,-0.096228494,HJ,A1,0.99999805,B,1.949857231742455e-06
WASP-185 b,WASP-185,1,1,1,Transit,2019,WASP-South,Published Confirmed,0,<a refstr=HELLIER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.490.1479H/abstract target=ref>Hellier et al. 2019</a>,9.38755,2e-05,-2.00E-05,0,0.0904,0.0017,-0.0017,0,14.01125,0.89672,-0.89672,0,1.25,0.08,-0.08,0,0.98,0.06,-0.06,0,0.66,0.16,-0.16,0,0.24,0.04,-0.04,0,1160,35,-35,0,86.8,0.3,-0.3,0,0,12.9,0.7,-0.7,0,88,4,-4,0,<a refstr=HELLIER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.490.1479H/abstract target=ref>Hellier et al. 2019</a>,G0 V,5900,100,-100,0,1.5,0.08,-0.08,0,1.12,0.06,-0.06,0,-0.02,0.06,-0.06,0,[Fe/H],4.13,0.05,-0.05,0,6.6,1.6,-1.6,0,0.47,0.08,-0.08,0,2.8,0.9,-0.9,0,0.000834967,6.792722726975047e-05,-6.79E-05,12.959455704087013,0.73287803,-0.73287803,0.005902253,0.0003449,-0.000329468,0.5027082574513393,0.052663007,-0.047015965,2.5549740995023356e+75,2.5549740995023356e+75,-2.55E+75,3.191593088039738,0.061621533,-0.061621533,HJ,A2,0.9999992071614672,B,7.928303693533603e-07
WASP-188 b,WASP-188,1,1,1,Transit,2025,SuperWASP,Published Confirmed,0,<a refstr=SCHANCHE_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv250408091S/abstract target=ref>Schanche et al. 2025</a>,5.748916,3e-06,-3.00E-06,0,0.072,0.003,-0.003,0,14.81827249,0.57165802,-0.57165802,0,1.322,0.051,-0.051,0,1.443,0.296,-0.298,0,0.78,0.2,-0.2,0,0,,,0,1666,70,-70,0,85.88,0.2,-0.2,0,0,8.46,0.01,-0.01,0,124.63,5.82,-6.49,0,<a refstr=SCHANCHE_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv250408091S/abstract target=ref>Schanche et al. 2025</a>,,6850,125,-125,0,1.83,0.069,-0.069,0,1.5,0.09,-0.09,0,0,0.3,-0.3,0,[Fe/H],4.1,0.2,-0.2,0,,,,,0.345,0.002,-0.002,0,,,,,0.000917987,0.000196195,-0.000197417,8.460401953923045,0.4754243030812251,-0.475424303,0.004851815,0.000638553,-0.000630006,0.4574259939030622,0.081688335,-0.077257396,2.1154177531927097e+75,2.1154177531927097e+75,-2.12E+75,3.3109904591576074,0.095179479,-0.095743111,HJ,A1,0.99999924,B,7.602044203330764e-07
WASP-189 b,WASP-189,1,1,1,Transit,2020,CHaracterising ExOPlanets Satellite (CHEOPS),Published Confirmed,0,<a refstr=LENDL_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...643A..94L/abstract target=ref>Lendl et al. 2020</a>,2.724033,,,0,0.05053,0.00098,-0.00098,0,18.14733975,0.23538859,-0.23538859,0,1.619,0.021,-0.021,0,1.99,0.16,-0.14,0,0.621987,0.076919,-0.03647,0,0,,,0,3353,27,-34,0,84.03,0.14,-0.14,0,0,4.6,0.031,-0.025,0,182,13,-13,0,<a refstr=LENDL_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...643A..94L/abstract target=ref>Lendl et al. 2020</a>,,8000,80,-80,0,2.36,0.03,-0.03,0,2.03,0.066,-0.066,0,0.29,0.13,-0.13,0,[Fe/H],3.9,0.2,-0.2,0,0.73,0.13,-0.13,0,,,,,93.1,1.7,-1.7,0,0.000935445,8.11281683753284e-05,-7.25E-05,4.604122661482277,0.1067655235820596,-0.106765524,0.003426481,0.000197372,-0.000181961,0.3495525926997863,0.025842559,-0.023210635,1.2353201327057023e+75,1.2353201327057023e+75,-1.24E+75,3.2745464172663152,0.036690732,-0.032564425,UHJ,A1,0.999999977,B,2.2849403765621647e-08
WASP-19 b,WASP-19,1,1,1,Transit,2009,SuperWASP,Published Confirmed,0,<a refstr=CORT_EACUTE_S_ZULETA_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...636A..98C/abstract target=ref>Cort&eacute;s-Zuleta et al. 2020</a>,0.78883852,7.5e-07,-8.20E-07,0,0.01652,0.0005,-0.00056,0,15.86070769,0.49319515,-0.53803107,0,1.415,0.044,-0.048,0,1.154,0.078,-0.08,0,0.506,0.031,-0.03,0,0.0126,0.014,-0.0089,0,2113,29,-29,0,79.08,0.34,-0.37,0,0,3.533,0.048,-0.052,0,255.4,6.1,-6.2,0,<a refstr=CORT_EACUTE_S_ZULETA_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...636A..98C/abstract target=ref>Cort&eacute;s-Zuleta et al. 2020</a>,,5616,66,-65,0,1.006,0.031,-0.034,0,0.965,0.091,-0.095,0,0.04,0.25,-0.3,0,[Fe/H],4.417,0.02,-0.021,0,6.4,4.1,-3.5,0,1.339,0.056,-0.058,0,,,,,0.001141143,0.00013627,-0.00013356,3.5311946061163564,0.1602051049546132,-0.161768263,0.001196969,0.000107709,-0.00010135,0.2361287309406688,0.029224287,-0.025342731,5.637053154821843e+74,5.637053154821843e+74,-5.64E+74,3.1548799674624504,0.041591312,-0.040446614,UHJ,A1,0.9999944741349676,B,5.516836135169627e-06
WASP-190 b,WASP-190,1,1,1,Transit,2019,WASP-South,Published Confirmed,0,<a refstr=TEMPLE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157..141T/abstract target=ref>Temple et al. 2019</a>,5.367753,4e-06,-4.00E-06,0,0.0663,0.0008,-0.0008,0,12.89035,1.00881,-1.00881,0,1.15,0.09,-0.09,0,1,0.1,-0.1,0,,,,,0,,,0,1500,50,-50,0,87.1,0.7,-0.7,0,0,,,,,99,9,-9,0,<a refstr=TEMPLE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157..141T/abstract target=ref>Temple et al. 2019</a>,F6 IV-V,6400,100,-100,0,1.6,0.1,-0.1,0,1.35,0.05,-0.05,0,-0.02,0.05,-0.05,0,[Fe/H],4.17,0.04,-0.04,0,,,,,0.48,0.07,-0.07,0,13.3,0.6,-0.6,0,0.000706851,7.537740075984269e-05,-7.54E-05,8.910521776627856,0.5671914344371187,-0.567191434,0.004094954,0.000237351,-0.000236089,0.4129749825629857,0.04952932,-0.044718986,1.7242568142509526e+75,1.7242568142509526e+75,-1.72E+75,3.2727913576561325,0.080665515,-0.080665515,HJ,A1,0.9999740447593743,B,2.5955237969012972e-05
WASP-192 b,WASP-192,1,1,1,Transit,2019,WASP-South,Published Confirmed,0,<a refstr=HELLIER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.490.1479H/abstract target=ref>Hellier et al. 2019</a>,2.8786765,2.8e-06,-2.80E-06,0,0.0408,0.0008,-0.0008,0,13.78707,0.89672,-0.89672,0,1.23,0.08,-0.08,0,2.3,0.16,-0.16,0,1.62,0.41,-0.41,0,0,,,0,1620,60,-60,0,82.7,0.6,-0.6,0,0,6.65,0.34,-0.34,0,307,17,-17,0,<a refstr=HELLIER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.490.1479H/abstract target=ref>Hellier et al. 2019</a>,G0 V,5910,145,-145,0,1.32,0.07,-0.07,0,1.09,0.06,-0.06,0,0.14,0.08,-0.08,0,[Fe/H],4.236,0.051,-0.051,0,5.7,1.9,-1.9,0,0.671,0.113,-0.113,0,3.1,1.1,-1.1,0,0.002013552,0.000178621,-0.000178621,6.646543050165302,0.3757901924567076,-0.375790192,0.00357224,0.000223583,-0.00021374,0.5287020308218247,0.05869192,-0.052342238,2.8260277441688148e+75,2.8260277441688148e+75,-2.83E+75,3.576104651502153,0.06406464,-0.06406464,FHJ,A1,0.9999884779349834,C,9.217130219262802e-06
WASP-193 b,WASP-193,1,1,1,Transit,2023,WASP-South,Published Confirmed,0,<a refstr=BARKAOUI_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230708350B/abstract target=ref>Barkaoui et al. 2023</a>,6.2463345,3e-07,-3.00E-07,0,0.0676,0.0015,-0.0015,0,16.40994774,0.66132986,-0.6389119,0,1.464,0.059,-0.057,0,0.139,0.029,-0.029,0,0.059,0.015,-0.013,0,0.056,0.068,-0.04,0,1254,31,-31,0,88.49,0.78,-0.49,0,0,11.74,0.35,-0.34,0,14.8,3,-3,0,<a refstr=BARKAOUI_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230708350B/abstract target=ref>Barkaoui et al. 2023</a>,F9,6078,120,-120,0,1.239,0.028,-0.028,0,1.059,0.067,-0.068,0,-0.06,0.088,-0.088,0,[Fe/H],4.284,0.033,-0.033,0,4.4,1.9,-1.9,0,0.785273,0.071901,-0.066262,0,4.29,0.81,-0.81,0,0.000125251,2.734108593942087e-05,-2.73E-05,11.732349171777326,0.371579658,-0.371579658,0.002345127,0.000265451,-0.000267028,0.1555768641262782,0.026767596,-0.025451874,2.4470592830526815e+74,2.4470592830526815e+74,-2.45E+74,2.206119685172705,0.096713516,-0.097134797,HJ,A1,0.9999998780924404,B,1.218957573394873e-07
WASP-194 b,WASP-194,1,1,1,Transit,2025,SuperWASP,Published Confirmed,0,<a refstr=SCHANCHE_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv250408091S/abstract target=ref>Schanche et al. 2025</a>,3.183387,4e-07,-5.00E-07,0,0.047,0.003,-0.003,0,15.47960235,0.9863903,-0.9863903,0,1.381,0.088,-0.088,0,1.174,0.265,-0.265,0,0.55,0.18,-0.18,0,0,,,0,1693,122,-122,0,83.23,0.47,-0.46,0,0,7.15,0.09,-0.09,0,135.9,13.42,-13.26,0,<a refstr=SCHANCHE_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv250408091S/abstract target=ref>Schanche et al. 2025</a>,,6405,200,-200,0,1.409,0.09,-0.09,0,1.29,0.08,-0.08,0,0,0.25,-0.25,0,[Fe/H],4.27,0.5,-0.5,0,0.75,0.55,-0.55,0,0.683,0.027,-0.016,0,,,,,0.00086844,0.000203291,-0.000203291,7.172927727081077,0.6477224710522299,-0.647722471,0.003109119,0.000506993,-0.000489446,0.351701375,0.076853298,-0.069979947,1.2505544253746827e+75,1.2505544253746827e+75,-1.25E+75,3.1834677781176888,0.1125763645948839,-0.112576365,HJ,A1,0.9999992092163436,B,7.907601056541727e-07
WASP-195 b,WASP-195,1,1,1,Transit,2025,SuperWASP,Published Confirmed,0,<a refstr=SCHANCHE_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv250408091S/abstract target=ref>Schanche et al. 2025</a>,5.051928,4e-06,-4.00E-06,0,0.063,0.003,-0.003,0,10.31226224,0.56044903,-0.56044903,0,0.92,0.05,-0.05,0,0.104,0.03,-0.031,0,0.16,0.06,-0.06,0,0,,,0,1522,71,-71,0,86.3,0.25,-0.25,0,0,8.57,0.02,-0.02,0,10.32,2.16,-2.19,0,<a refstr=SCHANCHE_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv250408091S/abstract target=ref>Schanche et al. 2025</a>,,6300,125,-125,0,1.578,0.066,-0.066,0,1.3,0.08,-0.08,0,0,0.3,-0.3,0,[Fe/H],4.14,0.25,-0.25,0,0.6,0.2,-0.2,0,0.466,0.004,-0.003,0,,,,,7.633986928104575e-05,2.251664359759095e-05,-2.32E-05,8.585056165,0.5441132656676353,-0.544113266,0.001853036,0.000304571,-0.000315545,0.1479122482288226,0.034505718,-0.033599562,2.2118860038015606e+74,2.2118860038015606e+74,-2.21E+74,2.4836447229710257,0.1338760230047345,-0.137791583,HJ,A1,0.9817726232649372,B,0.018227377
WASP-197 b,WASP-197,1,1,1,Transit,2025,SuperWASP,Published Confirmed,0,<a refstr=SCHANCHE_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv250408091S/abstract target=ref>Schanche et al. 2025</a>,5.167228,3e-06,-3.00E-06,0,0.065,0.002,-0.002,0,14.44837612,0.54924005,-0.54924005,0,1.289,0.049,-0.049,0,1.269,0.254,-0.254,0,0.74,0.18,-0.18,0,0,,,0,1665,67,-67,0,86.29,0.32,-0.32,0,0,6.6,0.03,-0.03,0,121.32,3.7,-3.59,0,<a refstr=SCHANCHE_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv250408091S/abstract target=ref>Schanche et al. 2025</a>,,6050,100,-100,0,2.112,0.077,-0.077,0,1.36,0.08,-0.08,0,0,0.3,-0.3,0,[Fe/H],3.9,0.2,-0.2,0,2.6,1.5,-1.5,0,0.204,0.002,-0.002,0,,,,,0.000890398,0.000185757,-0.000185757,6.618034593455033,0.3157264225465191,-0.315726423,0.004335784,0.000510604,-0.00050852,0.4334852856453582,0.073218687,-0.06942209,1.8997794450593172e+75,1.8997794450593172e+75,-1.90E+75,3.2771428257512545,0.092987015,-0.092987015,HJ,A1,0.9999987145511552,B,1.2854380516173903e-06
WASP-42 b,WASP-42,1,1,1,Transit,2012,SuperWASP,Published Confirmed,0,<a refstr=SOUTHWORTH_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016MNRAS.457.4205S/abstract target=ref>Southworth et al. 2016</a>,4.9816819,1.1e-06,-1.10E-06,0,0.0561,0.0012,-0.0012,0,12.576498,0.437151,-0.437151,0,1.122,0.039,-0.039,0,0.527,0.028,-0.028,0,0.464,0.04,-0.04,0,,,,,1021,19,-19,0,88,0.17,-0.17,0,0,13.5,0.32,-0.3,0,64.8,1.7,-1.7,0,<a refstr=SOUTHWORTH_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016MNRAS.457.4205S/abstract target=ref>Southworth et al. 2016</a>,,5315,79,-79,0,0.892,0.026,-0.026,0,0.951,0.063,-0.063,0,0.29,0.05,-0.05,0,[Fe/H],4.515,0.023,-0.023,0,4.4,4.4,-3.4,0,1.885,0.13,-0.13,0,,,,,0.0005288,4.490579528698e-05,-4.49E-05,13.524075825168186,0.4889571536794609,-0.488957154,0.003145475,0.000198743,-0.000186737,0.332646406,0.030754391,-0.02779785,1.1187167330996079e+75,1.1187167330996079e+75,-1.12E+75,3.016011939735617,0.03799952,-0.03799952,HJ,A1,0.9999288158800136,B,7.118411389971831e-05
WASP-44 b,WASP-44,1,1,1,Transit,2011,SuperWASP,Published Confirmed,0,<a refstr=ADDISON_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019PASP..131k5003A/abstract target=ref>Addison et al. 2019</a>,2.423804,8e-06,-8.00E-06,0,0.03453,0.00065,-0.00065,0,12.3299,0.907929,-0.851884,0,1.1,0.081,-0.076,0,0.87,0.063,-0.062,0,0.811,0.188,-0.155,0,,,,,1337,43,-42,0,86.21,0.68,-0.64,0,0,8.2,0.43,-0.42,0,138,8,-9,0,<a refstr=ADDISON_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019PASP..131k5003A/abstract target=ref>Addison et al. 2019</a>,G8 V,5420,100,-100,0,0.906,0.053,-0.05,0,0.935,0.054,-0.052,0,-0.003,0.1,-0.1,0,[Fe/H],4.494,0.044,-0.044,0,,,,,1.77,0.3,-0.25,0,,,,,0.00088791,8.1071518406698e-05,-8.14E-05,8.195547483262844,0.4778802793909236,-0.503641017,0.002301155,0.000144806,-0.000139124,0.3415376227378131,0.0392135,-0.035597054,1.1793197355236637e+75,1.1793197355236637e+75,-1.18E+75,3.2509209206655245,0.067752685,-0.071054435,FHJ,A1,0.9998215318336112,B,0.000178468
WASP-46 b,WASP-46,1,1,1,Transit,2011,SuperWASP,Published Confirmed,0,<a refstr=CICERI_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016MNRAS.456..990C/abstract target=ref>Ciceri et al. 2016</a>,1.43036763,9.3e-07,-9.30E-07,0,0.02335,0.00072,-0.00072,0,13.159366,0.414733,-0.414733,0,1.174,0.037,-0.037,0,1.91,0.13,-0.13,0,1.467,0.069,-0.069,0,,,,,1636,44,-44,0,82.8,0.17,-0.17,0,0,5.851,0.038,-0.037,0,,,,,<a refstr=CICERI_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016MNRAS.456..990C/abstract target=ref>Ciceri et al. 2016</a>,G6 V,5600,,,0,0.858,0.027,-0.027,0,0.828,0.076,-0.076,0,-0.3,,,0,[Fe/H],4.489,0.014,-0.014,0,9.6,3.7,-5.5,0,1.845,0.035,-0.035,0,,,,,0.002201225,0.000251533,-0.000251533,5.852065619206628,0.2578280222183578,-0.257828022,0.002106046,0.000185491,-0.000169854,0.4280492031980065,0.050852917,-0.044713937,1.852430188260036e+75,1.852430188260036e+75,-1.85E+75,3.535884211787892,0.040287989,-0.040287989,FHJ,A1,0.9971826874308723,C,0.002751759
WASP-5 b,WASP-5,1,1,1,Transit,2008,SuperWASP,Published Confirmed,0,<a refstr=GILLON_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009A&A...496..259G/abstract target=ref> Gillon et al. 2009 </a>,1.6284279,2.2e-06,-4.90E-06,0,0.0267,0.0012,-0.0008,0,12.184,0.762,-0.796,0,1.087,0.068,-0.071,0,1.58,0.13,-0.1,0,1.64,0.35,-0.21,0,0.038,0.026,-0.018,0,1706,52,-48,0,86.9,2.8,-0.7,0,0,,,,,279.7,9.2,-6.3,0,<a refstr=GILLON_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009A&A...496..259G/abstract target=ref> Gillon et al. 2009 </a>,,5700,100,-100,0,1.029,0.056,-0.069,0,0.96,0.13,-0.09,0,0.09,0.09,-0.09,0,[Fe/H],4.395,0.043,-0.04,0,5.4,4.4,-4.3,0,1.24,0.17,-0.17,0,3.5,1,-1,0,0.001570534,0.0001959,-0.000234759,5.579630977629763,0.4504104285771417,-0.346633115,0.002151889,0.000233778,-0.000194135,0.4018061403816045,0.062470101,-0.053100251,1.6322534778476958e+75,1.6322534778476958e+75,-1.63E+75,3.5203850371451897,0.067049207,-0.060893492,FHJ,A1,0.9997200378768296,B,0.000279649
WASP-52 b,WASP-52,1,1,1,Transit,2012,SuperWASP,Published Confirmed,0,<a refstr=HEBRARD_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...549A.134H/abstract target=ref> Hebrard et al. 2013 </a>,1.7497798,1.2e-06,-1.20E-06,0,0.0272,0.0003,-0.0003,0,14.24,0.34,-0.34,0,1.27,0.03,-0.03,0,0.46,0.02,-0.02,0,0.29,0.03,-0.03,0,0,,,0,1315,35,-35,0,85.35,0.2,-0.2,0,0,7.3801,0.1106,-0.1073,0,,,,,<a refstr=HEBRARD_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...549A.134H/abstract target=ref> Hebrard et al. 2013 </a>,K2 V,5000,100,-100,0,0.79,0.02,-0.02,0,0.87,0.03,-0.03,0,0.03,0.12,-0.12,0,[Fe/H],4.582,0.014,-0.014,0,0.4,0.3,-0.2,0,2.48,0.11,-0.11,0,3.6,0.9,-0.9,0,0.000504545,2.7998479933940824e-05,-2.80E-05,7.403744157146158,0.2044520661042518,-0.204452066,0.001501396,5.63626256852353e-05,-5.48E-05,0.2126594394598475,0.012307792,-0.011661164,4.572184990022785e+74,4.572184990022785e+74,-4.57E+74,2.8493374281330164,0.027884153,-0.027884153,FHJ,A1,0.9999795776317906,B,2.0422347881320375e-05
