ID,rrp,rrpla,tt0,tt0_Myr,mmpla,mmice,mmgas,Mp,Mp_earth,Mp_jup,Mp_Ms_ratio_q,log_Mp_Ms_ratio_q,transit_prob_rrpla,Rp_earth,Rp_m,Rp_jup,Rp_jup_err1,Rp_jup_err2,log_Rp_jup,log_Rp_jup_err1,log_Rp_jup_err2,gp_cgs,log_gp_cgs,G1,gas_frac,IceRock,cluster_map,pred3D_conf_margin
D25-0652,560672829735.865,15062855505.57868,46772953818749.25,1.482145467930047,1.4829051017635831e+25,6.497228944407914e+24,1.0588626698513766e+24,1.5887913687487208e+25,2.6594211254205096,0.0083708712789711,7.987890240063956e-06,-5.097567911310356,0.046186461772958,1.3266110347378488,8461125.179558,0.1183506571302803,0.0059638086165648,-0.0057934308457485,-0.9268293263511864,0.0213509942405749,0.021797291284709,1481.2090429013429,3.170616354788535,0.5527451756591623,0.06664579696737033,0.7798088926172609,B,38.348619778572214
D25-0932,486107612618.9342,15085540555.162872,40419498344908.66,1.2808166129524634,1.5306642082551383e+25,6.258036294158938e+24,8.858991104685518e+23,1.6192541193019935e+25,2.710411635536128,0.0085313704915805,8.141046351442904e-06,-5.089319772573524,0.0461170083667902,1.3331690459855523,8502952.175295854,0.1189357155387435,0.0060783679467909,-0.0059077126207917,-0.9246877102910532,0.0216466515832669,0.0221262355520804,1494.7937089953973,3.174581261405099,0.5991000627325266,0.05471032001144042,0.6916022689580255,B,38.75360678999605
D25-1764,546456997443.12946,15082005716.050615,44474878072318.09,1.4093238418738463,1.5257329548239276e+25,6.621607662966883e+24,1.1037186709654832e+24,1.636104821920476e+25,2.738617424794074,0.0086201518541647,8.225765821621297e-06,-5.084823658530383,0.0461278170223487,1.3367311181076582,8525671.071290644,0.1192534978919409,0.006152070112353,-0.0059794252107243,-0.9235288735634122,0.0218456931510629,0.0223406109248395,1502.3104977557614,3.176759701992959,0.5690826863198171,0.06746014412878067,0.7667694433582399,B,38.197167212231925
D25-2013,543470279789.8092,15040794820.603676,44719525277637.625,1.4170762439994684,1.5123809570212905e+25,6.552433809358658e+24,1.0642069079848756e+24,1.618801647819778e+25,2.7096542596829334,0.0085289865533181,8.138771482251273e-06,-5.089441145325173,0.0462542045349221,1.3330633796373477,8502278.235327004,0.1189262887501679,0.006076906102394,-0.005906057454187,-0.9247221336305425,0.0216432465514542,0.0221216746227138,1494.6129309786788,3.174528735332429,0.567320716500618,0.06574041417725035,0.7644553210797078,B,38.3344102877304
D25-2830,575296378325.0408,14964581124.931553,46953677392239.85,1.4878722523968824,1.4959714923121229e+25,6.629395090881238e+24,1.150275230074407e+24,1.6109990153195635e+25,2.6965937118267944,0.008487876793043,8.099542560681566e-06,-5.091539508156124,0.0464897743673518,1.3313743801709237,8491505.79673015,0.1187756084139505,0.0060546079831524,-0.0058757542736013,-0.9252727362811444,0.0215924596575388,0.02203388287522,1491.1851764466685,3.1735315778026822,0.5514804437871398,0.0714013614618029,0.7958151937005065,B,38.224408413622925
D25-3633,434735692823.4562,15089796039.768389,36236920785538.984,1.1482787279621702,1.5478837457442787e+25,6.109802027953982e+24,7.566294772128352e+23,1.6235466934655623e+25,2.7175968221110143,0.0085539867938122,8.162627920892722e-06,-5.088169999603239,0.0461040028749572,1.3341119427851371,8508965.971083604,0.1190198339825939,0.0060944061046945,-0.0059292463111677,-0.924380659855913,0.0216874023181132,0.0221928792722453,1496.6385708057144,3.1751169335051044,0.631718439524287,0.04660349346637897,0.6521271131843019,B,39.19848213177717
D25-5257,888366913374.723,15001291497.07679,57525182431328.83,1.8228630324019832,1.3901313639164065e+25,6.843717330004817e+24,2.1083903136470684e+24,1.6009703952811131e+25,2.6798071629358127,0.0084350389635464,8.049122148220782e-06,-5.094251481988975,0.046376007034832,1.3292306455797864,8477833.057507878,0.1185843598935248,0.0060134371494523,-0.005845136018713,-0.925972586349875,0.0214829501775474,0.0219523729481692,1486.6861792938237,3.1722193041072932,0.4823210957552069,0.1316945222635961,0.9696952092772916,B,37.335615998810255
D25-5879,450502096360.50775,15080139790.28558,37191818152270.664,1.1785375995725487,1.5553416665732623e+25,6.189467886664621e+24,8.147595948816992e+23,1.6368176260614322e+25,2.7398105621864555,0.0086239074081213,8.229349552847825e-06,-5.0846344900334755,0.04613352460089,1.336884872213992,8526651.714980843,0.1192672147230577,0.0061552686382604,-0.0059816494437939,-0.9234789228148632,0.0218543183567279,0.0223465011164083,1502.6193216987929,3.1768489689927684,0.6241184906176198,0.049777054077930614,0.6609890797886938,B,38.989693400660144
D25-5961,630711320654.308,14992274865.424644,50809676933052.97,1.6100615044570237,1.4564183854615784e+25,6.667354853305692e+24,1.259505747954657e+24,1.582368960257044e+25,2.648670885234917,0.008337033510311,7.955600604610578e-06,-5.099327027906531,0.0464038984240097,1.3252190905214334,8452247.359345702,0.1182264779184482,0.0059415184149085,-0.0057686470444051,-0.9272852482762498,0.0212949213561824,0.021725049293375,1478.3221430855108,3.1697690820424858,0.52517454667837,0.07959621172991535,0.8443078673983659,B,38.06350445490116
D24-0271,886237025024.4061,15002959749.52053,44580616725710.47,1.412674497607881,1.432442760318538e+25,7.057500947793863e+24,2.344728496948793e+24,1.6669156100134174e+25,2.7901905025165163,0.0087824847735164,8.380671744662732e-06,-5.076721169519116,0.0463708502598784,1.3431217108268032,8566430.27165335,0.1198236204282066,0.0062851271211293,-0.0061035355571967,-0.9214575624936232,0.0222027750036142,0.022705262367347,1516.0710991259548,3.180719568864648,0.5683204771475973,0.14066269959100808,0.9711809795902816,B,38.009881151326894
D24-0635,703133906911.4294,15051610517.612589,41748922273349.05,1.3229435151389537,1.5394738465825566e+25,7.283502756366279e+24,1.883057434568471e+24,1.7277795900394037e+25,2.8920685448083487,0.0091031590623783,8.686674660831592e-06,-5.061146443670788,0.0462209674629787,1.355981492259747,8648449.957632666,0.1209708772678434,0.0065190223831508,-0.0063692214352511,-0.917319169883407,0.0227949491663655,0.023489937496019,1541.7626110885294,3.188017509492543,0.5890893517596372,0.10898713270050413,0.8979522994100997,B,37.81541408188167
D24-0869,533159554289.3653,15017527896.276276,36395998963487.47,1.1533196112342976,1.57600269001925e+25,6.808230487061422e+24,1.1762595330436286e+24,1.6936286433236128e+25,2.834904494867284,0.0089232278362677,8.514975582320828e-06,-5.069816593089346,0.0463258670005537,1.3487686609378766,8602446.519461777,0.1203274005407846,0.006387915150769,-0.0062003195743273,-0.9196354653562602,0.0224645752542056,0.0229758252053494,1527.4955405681785,3.183979951019692,0.6304459552785259,0.06945203351871235,0.7605434901395508,B,38.70192630388418
D24-3704,623143629205.7963,15057690342.952656,39719718232872.62,1.2586419193117544,1.5614076002633386e+25,7.153806351984551e+24,1.551939900849702e+24,1.716601590348309e+25,2.873358090369102,0.0090442654918246,8.630475567362036e-06,-5.063965272582521,0.0462023048790881,1.3535213328454132,8632759.060888045,0.1207513996095793,0.0064804505273671,-0.006296259072473,-0.9181078267114864,0.022703669212909,0.023256870321079,1537.3614765076245,3.1867759942369696,0.604437643723319,0.09040769329211702,0.8455766361342762,B,38.11546337044534
D24-5031,588503589009.6691,15075053183.147346,38487280760035.78,1.2195883324472008,1.5724867178295569e+25,7.052214956524885e+24,1.4131623518499047e+24,1.7138029530145474e+25,2.868673551294813,0.0090295203003927,8.616404992531661e-06,-5.064673896306163,0.0461490909217975,1.3529795136116762,8629303.337815272,0.1207030624099937,0.0064623514486213,-0.0062812111941134,-0.9182817110883208,0.0226507200988465,0.0232093190326512,1536.0846145173205,3.186415139266997,0.6139539626896638,0.08245769149622356,0.8131555118539094,B,38.26033915974759
D24-5925,501719776045.8169,15101628186.236277,34419026456570.492,1.0906731328291914,1.5991213032479775e+25,6.726577339080017e+24,1.091942873198354e+24,1.708315590567813e+25,2.859488451286889,0.0090006090124753,8.588816443277088e-06,-5.066066678726164,0.0460678803252529,1.3518509598813502,8622105.422123251,0.1206023809954016,0.0064403059799171,-0.0062535157378691,-0.9186441180419962,0.0225937886273266,0.0231240227208529,1533.7238488679448,3.1857471707543454,0.6464436455246335,0.06391927107774109,0.7260487688546797,B,38.76081023811078
D24-5978,665162358351.2587,15068072626.980783,41651088530512.76,1.3198433509047822,1.5216989163228549e+25,7.083317581482286e+24,1.6132407512339873e+24,1.6830229914462536e+25,2.8171520729909503,0.0088673497968717,8.46165405453119e-06,-5.07254473429654,0.0461704703197597,1.3465592189954447,8588354.698752947,0.1201302900849458,0.0063501037764223,-0.0061624652525876,-0.9203474742111034,0.0223706835352599,0.0228702662950598,1522.9155723830431,3.1826758275221847,0.5898203143824251,0.09585375597559122,0.8708634852406383,B,38.14666533274395
D24-6632,725114099306.5348,15014093172.31366,42463394904651.86,1.3455837866203977,1.518336471175871e+25,7.230821153423987e+24,1.912364782773328e+24,1.7095729494532035e+25,2.861593099416162,0.009007233664137,8.595138006300672e-06,-5.065747145749043,0.0463364648144642,1.3521051635064083,8623726.732843874,0.1206250592072382,0.0064456938808873,-0.0062557002967166,-0.9185624604803124,0.0226080642674993,0.0231278528119588,1534.2756360879766,3.185903388608099,0.5837785783855977,0.11186213395485615,0.9092463436865645,B,37.902478644751966
D24-7215,541717226529.3629,15100007591.258184,36607134096582.07,1.160010079872426,1.5821320104117003e+25,6.867651232083957e+24,1.22265738189473e+24,1.7043977486011733e+25,2.852930515552163,0.0089799670632306,8.569118896939032e-06,-5.06706383127047,0.0460728245198207,1.3510452403976108,8616966.54325596,0.1205305005211206,0.0064248081782,-0.006243521431681,-0.9189030399614384,0.0225539057904532,0.0231002067362825,1532.0320896790545,3.1852678620489248,0.6287610193296431,0.07173544924582215,0.7670209084384609,B,38.52752969374502
D24-7678,729810274848.4277,14989820746.961157,43497341376944.35,1.3783475732294075,1.480054333047072e+25,7.058611440811877e+24,1.775617042904223e+24,1.6576160373374943e+25,2.774624279966346,0.0087334880787012,8.333916728695296e-06,-5.079150843265447,0.0464114956238577,1.3411700677967864,8553982.692407904,0.119649508929781,0.0062441366184846,-0.0060715927986763,-0.9220890794953744,0.0220928892460466,0.0226170242947494,1512.0039618110604,3.1795529291218196,0.5761777746890676,0.10711871765890156,0.9117377343812983,B,38.20123698333497
D24-7732,655395171426.7352,15012389789.61122,41469196445508.86,1.314079538542502,1.523542520228375e+25,7.072874569158292e+24,1.5798546419285644e+24,1.6815279844212315e+25,2.814649634128806,0.0088594730475301,8.454137679342542e-06,-5.072930683773163,0.0463417223872933,1.3462646196314834,8586475.744009601,0.1201040080569798,0.0063438608252439,-0.0061508238001737,-0.9204424992749906,0.0223540135367521,0.0228310353083253,1522.2287782719186,3.1824799281733354,0.5911817286144423,0.09395351469409756,0.8665029948426884,B,38.218582824460626
D24-8123,757515566132.9912,14980753339.421425,43217275703126.19,1.3694728275637624,1.4981017258829742e+25,7.200256894358046e+24,1.997124916689967e+24,1.6978142175519708e+25,2.841910578072329,0.0089452803875235,8.536019193323132e-06,-5.068744617067074,0.0464395871313951,1.3496347100686132,8607970.180817615,0.1204046631905334,0.0064051679806821,-0.006207597745257,-0.9193566928232196,0.022509617172561,0.0229883633133457,1529.3059632216334,3.1844943819758833,0.5782267819043125,0.11762917850750264,0.9253924497193964,B,37.93482241769407
D24-8323,471840520417.4922,14962961544.267378,32470170385050.13,1.0289176104979507,1.6196871063451903e+25,6.734552897979591e+24,1.030297562613387e+24,1.722716862606529e+25,2.8835942261834706,0.0090764850506139,8.661221028690443e-06,-5.06242087834734,0.0464948063885479,1.3548822242505807,8641438.826270204,0.1208728085138225,0.0064956387034131,-0.0063426287638944,-0.9176713868198568,0.0227332410622106,0.0234086708552108,1539.7404129934166,3.187447508688891,0.6626110952750055,0.059806552369523557,0.711723362098915,B,39.02185582047926
D24-8436,749682244246.9436,14997263507.410343,42898695703612.83,1.3593776365633898,1.5095581174260698e+25,7.243125593332598e+24,2.0081712674476773e+24,1.7103752441708376e+25,2.8629360318885166,0.0090114607174438,8.599171665011753e-06,-5.065543381156486,0.046388462778976,1.3522540010466657,8624676.018675635,0.1206383374178318,0.0064479889118034,-0.0062640621268407,-0.9185146566801764,0.0226134824580863,0.0231569880540241,1534.6577807156445,3.1860115456003846,0.580566426478827,0.11741115140035872,0.922402618987692,B,37.86327840017392
D24-8716,523920812178.6714,15071944161.946642,35203358385755.84,1.1155271118765635,1.6054009930573655e+25,6.904667051237076e+24,1.2068561676956735e+24,1.7260866098269328e+25,2.8892347256987256,0.0090942392509322,8.678162945334001e-06,-5.061572199609546,0.046158610496746,1.3556201884693362,8646145.562057426,0.1209386443526188,0.0065105064348247,-0.0063606891693568,-0.9174349038752466,0.0227718499217576,0.0234640287832498,1541.0730354105401,3.187823221537465,0.64004880690272,0.06991863333072723,0.7546626181024418,B,38.556015183338786
D25-0315,762489397297.1946,15031199420.618734,52339225915986.58,1.6585299869440826,1.515398040423868e+25,7.294124573340749e+24,2.1041435093998007e+24,1.725812391363848e+25,2.888775721207606,0.0090927944750466,8.676784270305924e-06,-5.0616412002179425,0.0462837316259465,1.3555621500698154,8645775.393145282,0.1209334665857058,0.0065090814189458,-0.0063595376769713,-0.917453497797386,0.0227679436828799,0.0234606962569925,1540.9601534849278,3.1877914087733465,0.5150908455350885,0.12192191456783846,0.9280226928166757,B,36.825108705845615
D25-0596,763069156442.3936,14961941107.00553,53727845892822.63,1.7025326987103782,1.4729043782250018e+25,7.087437388659766e+24,1.9109783738984865e+24,1.6640022156148503e+25,2.7853138756902185,0.0087671349610898,8.366024211236051e-06,-5.077480882907313,0.0464979774365143,1.3425126347799792,8562545.584626706,0.1197692830614153,0.0062693942451078,-0.0060950050593128,-0.9216545501223844,0.0221583870117441,0.0226832453967628,1514.7948876599908,3.1803538307339734,0.5061040089746504,0.11484229744203664,0.927480038046016,B,37.20076479056598
D25-1076,619658165693.3877,15077161214.697838,47362381751856.37,1.5008233120343868,1.5427274222964358e+25,7.038392460885297e+24,1.4690317899801976e+24,1.6896306012944555e+25,2.8282123151124092,0.0089021633366409,8.49487481797112e-06,-5.0708430165906915,0.0461426385307734,1.3479177045407005,8597019.119560586,0.1202514843557403,0.0063714241163411,-0.0061926227150264,-0.9199095540931868,0.0224218389449543,0.0229614130924403,1525.814384974591,3.1835017049921994,0.5486309285615538,0.08694396212135047,0.8390143836216061,B,37.515167683328094
D25-1581,757851863721.5751,14982462258.080652,53439633226381.9,1.6933997904270888,1.4783319337693503e+25,7.106599014945174e+24,1.908836188615704e+24,1.6692155526309206e+25,2.7940402943170977,0.0087946024901523,8.392235055962398e-06,-5.076122360601227,0.0464342901731509,1.3436099066342648,8569543.98451334,0.1198671737329119,0.0062970188004949,-0.0061098151963197,-0.9212997344871156,0.0222358469882908,0.0227207663949571,1517.0598750044808,3.1810027217695223,0.5079562708205075,0.1143552841696872,0.9257337399522395,B,37.17465288222897
D25-2495,514249388223.846,14972859531.955338,40308114989484.93,1.277287087404775,1.5958467174565272e+25,6.786154651083105e+24,1.1430804119257592e+24,1.7101547586491031e+25,2.862566969048748,0.0090102990445158,8.598063140518367e-06,-5.065599369933361,0.046464070441269,1.3522223185638669,8624473.947800344,0.1206355109354941,0.0064482241084682,-0.0062566729930113,-0.9185248320530228,0.0226148024916158,0.0231294880263313,1534.5318524799093,3.185975907569202,0.5999464756699686,0.06684075848367717,0.7398520965906662,B,38.16229675478583
D25-2675,572895992779.5103,15028107674.712973,45146632529732.45,1.430610456109858,1.545872822262409e+25,6.864875303863402e+24,1.270189910836998e+24,1.6728918133461088e+25,2.8001938558235557,0.0088139716193156,8.41071801581754e-06,-5.07516692727025,0.046293253619058,1.3443684481022833,8574381.961996363,0.1199348453253002,0.0063136309290025,-0.0061178124977976,-0.9210546206215076,0.0222807657619761,0.0227381198724785,1518.6857830039662,3.1814679273692827,0.5642577194670839,0.07592779764379211,0.7988122869635265,B,37.89029018783998
D25-3616,891772168515.5721,14999513396.120096,55873405281934.74,1.7705213730427771,1.4467750756710253e+25,7.135834026590705e+24,2.4672275509442316e+24,1.6934978307654485e+25,2.8346855323983937,0.0089225386236325,8.514317902289837e-06,-5.069850138439741,0.0463815046280071,1.3487400805140588,8602264.233518668,0.1203248508017493,0.0063875044876961,-0.0061999963817762,-0.9196446681589532,0.0224636316802629,0.0229750952933698,1527.4422921598648,3.183964811274683,0.49252574323057724,0.1456882616630848,0.9732562833503912,B,36.779751000191354
D25-5680,765530962833.287,14991269593.217258,53410560101280.18,1.6924785186858373,1.4828341354183317e+25,7.139391141912186e+24,1.9668997563228785e+24,1.6795241110506195e+25,2.811295422065916,0.0088489152320896,8.444062901209751e-06,-5.073448540221492,0.0464070101384052,1.3458460072848497,8583805.83446277,0.120066662486191,0.0063354038755213,-0.006145590055357,-0.9205775613573932,0.0223317350043454,0.0228183739667394,1521.3607090415069,3.182232195889812,0.5081434916178742,0.1171105400262752,0.9285261244790114,B,37.094495458173824
D25-6010,645624120859.2847,15076249469.697945,48805567957566.27,1.5465551232529176,1.530929411069384e+25,7.080336751667723e+24,1.5556568174491252e+24,1.6864950928142965e+25,2.822963899458164,0.0088856432708867,8.479110572218685e-06,-5.071649701261696,0.0461454290338125,1.34730102340575,8593085.927281873,0.1201964685179023,0.0063611810625751,-0.0061808615617013,-0.9201082921146316,0.0223966926573954,0.0229274043468432,1524.37738226304,3.183092496364085,0.5386862094535472,0.09224200082629128,0.8604172366869172,B,37.40261306852095
D25-6338,773395495107.4788,15007792881.020964,52716827385482.27,1.6704954554681686,1.5096657976140449e+25,7.285018531249133e+24,2.139229326976739e+24,1.7235887303117188e+25,2.885053614394762,0.0090810786633915,8.66560447617757e-06,-5.0622011373341405,0.046355916923653,1.3550833020682649,8642721.300591392,0.1208907472247439,0.0064985644012343,-0.0063463546149827,-0.9176069380392612,0.0227399288597233,0.0234192283065165,1540.0625215404016,3.1875383521408995,0.5126314145591244,0.12411483606009943,0.9325850972312112,B,36.82262231106169
D25-6421,300496234514.03424,15037420474.875595,22902826413225.48,0.7257467745717507,1.6672298512076367e+25,6.947910992729639e+24,6.129278330812101e+23,1.7285226345157576e+25,2.89331230041806,0.0091070739437078,8.690410429943478e-06,-5.060959712245181,0.046264583820235,1.356122577386711,8649349.798572442,0.1209834638641028,0.0065214582366156,-0.0063755416854843,-0.9172739854136368,0.022800935673187,0.0235113756675311,1542.1047396853517,3.18811387197861,0.7480400872760143,0.035459635925040735,0.7144831465124903,B,40.28719287226237
D25-7129,795887597456.851,15019343861.12873,54227996753059.34,1.7183815230898212,1.473168254202244e+25,7.138358080632049e+24,2.0739914483766503e+24,1.680567399039909e+25,2.813041744568158,0.0088544120075864,8.449308190245898e-06,-5.073178848619354,0.0463202658140431,1.3460575434013888,8585155.011814058,0.1200855342110174,0.0063404354556712,-0.0061460244779838,-0.9205093055922104,0.0223455988778262,0.0228163479960655,1521.8273186965507,3.182365375961585,0.5029056961634517,0.1234101916746392,0.9400833741437363,B,37.000362706370105
D25-7994,475368234021.1468,15059983938.3955,37977265055589.22,1.2034269100181643,1.5898161583969654e+25,6.543445609532393e+24,9.710911596838976e+23,1.6869252743653551e+25,2.823683964991723,0.0088879097701019,8.481273375391428e-06,-5.071538938027637,0.0461952683911109,1.3473541138518446,8593424.538147064,0.1202012048641395,0.0063625901157451,-0.0061814510677064,-0.9200911790618592,0.0224006676088954,0.0229287220438041,1524.6460519187042,3.183169033492599,0.6179357668839502,0.057565748432409705,0.6994809492252936,B,38.532003219648054
D24-0738,284347403903.86224,15103371009.19134,17859100095088.23,0.5659207320926887,1.7164752280409442e+25,7.371537245832365e+24,5.905886313346955e+23,1.7755340911744138e+25,2.9720030986147328,0.0093547633886955,8.926767678101628e-06,-5.049305767727696,0.0460625644153628,1.365559850756768,8709540.728126666,0.1218253892481209,0.0066770986447077,-0.00660860790898,-0.9142621923165346,0.0231737282925456,0.0242220689416724,1562.2273267923588,3.1937442303018906,0.797424361897272,0.03326259035353442,0.7527188180598046,B,40.694451715224616
D24-0826,643730768547.591,15056869060.330362,38864435308793.305,1.2315396389076896,1.614332047097761e+25,7.478572931330975e+24,1.8572245614523792e+24,1.8000545032429987e+25,3.013046940582837,0.0094839541793624,9.050047778999491e-06,-5.043349127965951,0.0462048250012964,1.3702898820890037,8739708.867963666,0.1222473684882737,0.0067633378997498,-0.0067335672525271,-0.9127604807795754,0.0233862339648542,0.0246056437156081,1572.8867247863925,3.1966974469897176,0.6110259462060909,0.10317601817647089,0.863103384964401,B,37.61396396539779
D24-3132,303795015107.8133,15062282943.034784,19812224026886.742,0.6278114947552014,1.7321213875085529e+25,7.522887116288759e+24,7.090682003586876e+23,1.8030282075444215e+25,3.018024518001442,0.0094996217468093,9.0649985296351e-06,-5.042632262012092,0.0461882174588753,1.3708812252974305,8743480.45494701,0.1223001238592711,0.0067773759578288,-0.0067506892727917,-0.912573103132392,0.023423647824028,0.0246590721634516,1574.1262369940914,3.1970395576492097,0.7779254376426961,0.03932651732189931,0.7677726311316205,B,40.207740100662406
D24-3171,861158636150.339,14968415200.93506,42635417490021.55,1.3510348534115886,1.527522099995514e+25,7.505513011365457e+24,2.814817031959728e+24,1.809003803191487e+25,3.0280268541252164,0.0095311053908929,9.095041745558004e-06,-5.0411953032168935,0.0464778662711427,1.371966362398016,8750401.459374547,0.122396931955667,0.0068129987694552,-0.006780868466423,-0.9122294682314996,0.0235253618702887,0.0247523533926401,1576.8458761140773,3.197789246642623,0.5825070786864894,0.1556003932658274,0.9659967945240395,B,37.21193450595353
D24-4419,797689330434.8434,15003259702.172272,42230372293948.664,1.3381997456697805,1.5446018961336598e+25,7.501920854252873e+24,2.4835623192249163e+24,1.7929581280561517e+25,3.0011685716182104,0.0094465654797479,9.014369673484926e-06,-5.045064635763311,0.0463699231907098,1.368893478446995,8730802.605534934,0.1221227914386915,0.0067349643224917,-0.0066975926833729,-0.913203277313394,0.0233138405411537,0.0244960916335482,1569.8838880722255,3.195867532259995,0.585505385264329,0.13851758612553258,0.9443388982776328,B,37.33902696733552
D24-4757,531065067213.7893,15032653225.78822,35235157261817.87,1.1165347574536044,1.6173468862427558e+25,6.997358376412908e+24,1.271629627300252e+24,1.744509848972781e+25,2.920072727683675,0.0091913058428492,8.770788582065264e-06,-5.05696135743864,0.0462792555346477,1.3593391100741572,8669864.844052974,0.1212704196840621,0.0065946151656963,-0.0064408296351145,-0.9162451194518662,0.0229969207886961,0.0237010661874335,1549.0109751532857,3.1900544948616103,0.6397908819458539,0.07289323290717017,0.7625625679940986,B,38.45046589758412
D24-6214,574361978174.6562,15046458803.963848,36173113539318.94,1.146256798340778,1.6432449917748767e+25,7.337562690966357e+24,1.5653737889411393e+24,1.7997823706689906e+25,3.0125914275869414,0.0094825203934088,9.048679591095982e-06,-5.043414789649856,0.0462367929267665,1.3702319970449508,8739339.677152697,0.1222422044026282,0.0067627267562155,-0.0067326314102436,-0.9127788270335586,0.023385138372686,0.0246031945782403,1572.7818104609676,3.1966684778137786,0.6322295622773745,0.08697572631291414,0.8067788536573466,B,37.933257235400795
D24-7401,806903868953.5353,15032988035.629108,42124647606829.35,1.334849532500233,1.5516340608093698e+25,7.546923431968261e+24,2.581563325480791e+24,1.8097903933574488e+25,3.0293434993094452,0.0095352497015671,9.098996447247104e-06,-5.041006504542295,0.0462782248180566,1.3721199196193403,8751380.847332153,0.1224106312221249,0.0068161804864619,-0.0067836668829785,-0.912180862577673,0.023533492096269,0.0247600135614622,1577.178448589836,3.197880834009568,0.586290538373908,0.14264432693178247,0.9469856157834389,B,37.21341321257481
D24-7790,580713101067.1437,15037081671.429344,36285730582196.945,1.1498254170848525,1.6469821017071843e+25,7.390560888919386e+24,1.614823542872319e+24,1.808464455994416e+25,3.027124060115858,0.0095282637302129,9.092330095497317e-06,-5.041324805673568,0.0462656262166773,1.3718801775976186,8749851.772717612,0.1223892431701115,0.0068091096766143,-0.0067772394079588,-0.9122567507946484,0.0235137276569814,0.0247403208559692,1576.5738154933367,3.197714309312246,0.6313277315818902,0.08929252314137298,0.8140047519955015,B,37.86773670005267
D24-7993,301684167475.1372,14979848346.706411,19559336720457.51,0.6197979795820187,1.7361604759748426e+25,7.547077549186477e+24,7.058431469224523e+23,1.806744790667088e+25,3.024245573745586,0.0095192033227981,9.083684216526336e-06,-5.041737971920804,0.0464423927330988,1.3715706579516482,8747877.656415612,0.1223616300623232,0.0067987620057521,-0.0067696950423271,-0.9123547461172647,0.0234841007710231,0.0247177199582498,1575.7856227197883,3.197497133710243,0.7804230052827292,0.03906711952725987,0.7689700570664937,B,40.3194114567658
D24-8791,287749617503.16925,14996992700.92534,18234982549140.547,0.5778317283044512,1.7242423662224896e+25,7.407908373683092e+24,6.180930134171553e+23,1.786051667564205e+25,2.9896080940782115,0.0094101773844267,8.979646392982429e-06,-5.046740764958546,0.0463893004333511,1.3675418503555588,8722181.921567753,0.1220022089404094,0.0067123873329309,-0.0066590545972674,-0.913632306030613,0.0232601048505215,0.0243758698779608,1566.9295128609917,3.195049460499197,0.7936341506837163,0.03460667038037611,0.753256073770514,B,40.67968718117455
D25-0373,605103916571.2839,15003883091.494093,44630737024324.57,1.4142627140316302,1.6093871550879564e+25,7.304512410434561e+24,1.6219638649463452e+24,1.771583541582591e+25,2.9653904147544288,0.0093339491126585,8.906905689203575e-06,-5.050273146188314,0.0463679965884566,1.3648018728810132,8704706.345235102,0.1217577679353648,0.0066613900552159,-0.0065749396854466,-0.91450332199137,0.0231331400306269,0.0241089398257448,1560.483249347157,3.193259111190943,0.5679595454409657,0.09155446677368725,0.8310631405220671,B,37.239194637352696
D25-1577,281138691408.8678,15015922095.488483,18427202693077.695,0.5839228171051568,1.744450445438539e+25,7.474984342603005e+24,5.992595905813872e+23,1.8043764044966775e+25,3.0202812167263864,0.0095067249973481,9.071776794855092e-06,-5.042307643851884,0.0463308210828439,1.3711267525824975,8745046.42797117,0.1223220280307051,0.0067854577914573,-0.0067589691898778,-0.91249532717681,0.023446751139634,0.0246856441498974,1574.7391469833674,3.1972086238982538,0.791702865929646,0.033211451285218276,0.7497837668002459,B,40.487970822663875
D25-1804,367251535429.2351,15107190053.024565,29854501589069.035,0.9460320679984864,1.7077466566835025e+25,8.214480976375042e+24,9.799258436422264e+23,1.8057392410477252e+25,3.022562420152866,0.0095139053795981,9.078628662884493e-06,-5.041979747196993,0.0460509199631546,1.3713906926323771,8746729.8376093,0.122345574856058,0.006793109070282,-0.0067625645391825,-0.9124117341205328,0.0234680902461013,0.0246942645621955,1575.321986563978,3.1973693344405905,0.6849476772599546,0.05426729515351587,0.9268300046901821,B,38.63442550494934
D25-1946,321585055494.77325,14963853667.119976,23513601794715.93,0.7451010784950671,1.7220630577098422e+25,7.243698908432107e+24,7.628673703230454e+23,1.7983497947421467e+25,3.0101934899101916,0.0094749725750376,9.04147709774835e-06,-5.043760613440762,0.0464920344368683,1.3699391144260344,8737471.671809247,0.1222160755302585,0.0067584431972086,-0.006728769089089,-0.9128716659845224,0.0233755819491725,0.0245940817830354,1572.2019548144074,3.196508331924801,0.7422713280735622,0.042420410787347845,0.726044754940215,B,39.75250301296016
D25-2199,679592689408.389,14991495036.30914,48612661138536.66,1.540442275031582,1.5717652303936555e+25,7.368065823665258e+24,1.890465500093685e+24,1.760811780403024e+25,2.9473599484500417,0.0092771958925343,8.852749021634107e-06,-5.052921847998207,0.0464063122667236,1.3626057469983333,8690699.45435537,0.1215618454422225,0.006630274486609,-0.0065124038900868,-0.9152027154751952,0.0230640450526257,0.0239127695724201,1555.9985801103246,3.192009196348701,0.5400049839050386,0.10736329238216394,0.8824467943502098,B,36.93834577462915
